Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
P0C077	reviewed	mRNA interferase toxin RelE (EC 3.1.-.-) (Endoribonuclease RelE) (Toxin RelE)	relE b1563 JW1555	Escherichia coli (strain K12)	95	protein-DNA complex [GO:0032993]; toxin-antitoxin complex [GO:0110001]; DNA-binding transcription repressor activity [GO:0001217]; endonuclease activity [GO:0004519]; ribosome binding [GO:0043022]; RNA endonuclease activity [GO:0004521]; rRNA binding [GO:0019843]; toxin sequestering activity [GO:0097351]; transcription cis-regulatory region binding [GO:0000976]; cellular response to amino acid starvation [GO:0034198]; mRNA catabolic process [GO:0006402]; negative regulation of translation [GO:0017148]; regulation of DNA-templated transcription [GO:0006355]; regulation of growth [GO:0040008]; response to antibiotic [GO:0046677]; single-species biofilm formation [GO:0044010]	cellular response to amino acid starvation [GO:0034198]; mRNA catabolic process [GO:0006402]; negative regulation of translation [GO:0017148]; regulation of DNA-templated transcription [GO:0006355]; regulation of growth [GO:0040008]; response to antibiotic [GO:0046677]; single-species biofilm formation [GO:0044010]	protein-DNA complex [GO:0032993]; toxin-antitoxin complex [GO:0110001]	DNA-binding transcription repressor activity [GO:0001217]; endonuclease activity [GO:0004519]; ribosome binding [GO:0043022]; RNA endonuclease activity [GO:0004521]; rRNA binding [GO:0019843]; toxin sequestering activity [GO:0097351]; transcription cis-regulatory region binding [GO:0000976]	GO:0000976; GO:0001217; GO:0004519; GO:0004521; GO:0006355; GO:0006402; GO:0017148; GO:0019843; GO:0032993; GO:0034198; GO:0040008; GO:0043022; GO:0044010; GO:0046677; GO:0097351; GO:0110001
P0C079	reviewed	Antitoxin RelB	relB b1564 JW1556	Escherichia coli (strain K12)	79	protein-DNA complex [GO:0032993]; toxin-antitoxin complex [GO:0110001]; DNA-binding transcription repressor activity [GO:0001217]; toxin sequestering activity [GO:0097351]; transcription cis-regulatory region binding [GO:0000976]; DNA-templated transcription [GO:0006351]; regulation of DNA-templated transcription [GO:0006355]; regulation of growth [GO:0040008]; single-species biofilm formation [GO:0044010]	DNA-templated transcription [GO:0006351]; regulation of DNA-templated transcription [GO:0006355]; regulation of growth [GO:0040008]; single-species biofilm formation [GO:0044010]	protein-DNA complex [GO:0032993]; toxin-antitoxin complex [GO:0110001]	DNA-binding transcription repressor activity [GO:0001217]; toxin sequestering activity [GO:0097351]; transcription cis-regulatory region binding [GO:0000976]	GO:0000976; GO:0001217; GO:0006351; GO:0006355; GO:0032993; GO:0040008; GO:0044010; GO:0097351; GO:0110001
P0C093	reviewed	Nucleoid occlusion factor SlmA (Protein Ttk) (Synthetically lethal with a defective Min system protein A)	slmA ttk yicB b3641 JW5641	Escherichia coli (strain K12)	198	bacterial nucleoid [GO:0043590]; cytoplasm [GO:0005737]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; identical protein binding [GO:0042802]; protein homodimerization activity [GO:0042803]; sequence-specific DNA binding [GO:0043565]; transcription cis-regulatory region binding [GO:0000976]; division septum site selection [GO:0000918]; negative regulation of division septum assembly [GO:0010974]; negative regulation of protein polymerization [GO:0032272]; regulation of DNA-templated transcription [GO:0006355]	division septum site selection [GO:0000918]; negative regulation of division septum assembly [GO:0010974]; negative regulation of protein polymerization [GO:0032272]; regulation of DNA-templated transcription [GO:0006355]	bacterial nucleoid [GO:0043590]; cytoplasm [GO:0005737]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; identical protein binding [GO:0042802]; protein homodimerization activity [GO:0042803]; sequence-specific DNA binding [GO:0043565]; transcription cis-regulatory region binding [GO:0000976]	GO:0000918; GO:0000976; GO:0003677; GO:0003700; GO:0005737; GO:0006355; GO:0010974; GO:0032272; GO:0042802; GO:0042803; GO:0043565; GO:0043590
P0C0K3	reviewed	Stress response kinase A (EC 2.7.11.1) (Serine/threonine protein kinase YihE) (Serine/threonine-protein kinase SrkA)	srkA rdoA yihE b3859 JW3831	Escherichia coli (strain K12)	328	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; response to stress [GO:0006950]	response to stress [GO:0006950]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]	GO:0000287; GO:0004674; GO:0005524; GO:0005737; GO:0006950; GO:0106310
P0C0L2	reviewed	Peroxiredoxin OsmC (EC 1.11.1.-) (Osmotically-inducible protein C)	osmC b1482 JW1477	Escherichia coli (strain K12)	143	cytosol [GO:0005829]; peroxidase activity [GO:0004601]; peroxiredoxin activity [GO:0051920]; protein homodimerization activity [GO:0042803]; hyperosmotic response [GO:0006972]; response to hydroperoxide [GO:0033194]; response to oxidative stress [GO:0006979]	hyperosmotic response [GO:0006972]; response to hydroperoxide [GO:0033194]; response to oxidative stress [GO:0006979]	cytosol [GO:0005829]	peroxidase activity [GO:0004601]; peroxiredoxin activity [GO:0051920]; protein homodimerization activity [GO:0042803]	GO:0004601; GO:0005829; GO:0006972; GO:0006979; GO:0033194; GO:0042803; GO:0051920
P0C0R7	reviewed	Ribosomal RNA large subunit methyltransferase E (EC 2.1.1.166) (23S rRNA Um2552 methyltransferase) (Cell division protein FtsJ) (rRNA (uridine-2'-O-)-methyltransferase)	rlmE ftsJ mrsF rrmJ b3179 JW3146	Escherichia coli (strain K12)	209	cytosol [GO:0005829]; rRNA (uridine-2'-O-)-methyltransferase activity [GO:0008650]; ribosomal large subunit assembly [GO:0000027]; RNA methylation [GO:0001510]; rRNA processing [GO:0006364]	ribosomal large subunit assembly [GO:0000027]; RNA methylation [GO:0001510]; rRNA processing [GO:0006364]	cytosol [GO:0005829]	rRNA (uridine-2'-O-)-methyltransferase activity [GO:0008650]	GO:0000027; GO:0001510; GO:0005829; GO:0006364; GO:0008650
P0C0S1	reviewed	Small-conductance mechanosensitive channel	mscS yggB b2924 JW2891	Escherichia coli (strain K12)	286	membrane [GO:0016020]; plasma membrane [GO:0005886]; identical protein binding [GO:0042802]; mechanosensitive monoatomic ion channel activity [GO:0008381]; intracellular water homeostasis [GO:0009992]; monoatomic ion transmembrane transport [GO:0034220]; protein homooligomerization [GO:0051260]	intracellular water homeostasis [GO:0009992]; monoatomic ion transmembrane transport [GO:0034220]; protein homooligomerization [GO:0051260]	membrane [GO:0016020]; plasma membrane [GO:0005886]	identical protein binding [GO:0042802]; mechanosensitive monoatomic ion channel activity [GO:0008381]	GO:0005886; GO:0008381; GO:0009992; GO:0016020; GO:0034220; GO:0042802; GO:0051260
P0C0T5	reviewed	Penicillin-insensitive murein endopeptidase (EC 3.4.24.-) (D-alanyl-D-alanine-endopeptidase) (DD-endopeptidase)	mepA b2328 JW2325	Escherichia coli (strain K12)	274	outer membrane-bounded periplasmic space [GO:0030288]; endopeptidase activity [GO:0004175]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; peptidase activity [GO:0008233]; serine-type endopeptidase activity [GO:0004252]; peptidoglycan biosynthetic process [GO:0009252]; peptidoglycan metabolic process [GO:0000270]; proteolysis [GO:0006508]; response to xenobiotic stimulus [GO:0009410]	peptidoglycan biosynthetic process [GO:0009252]; peptidoglycan metabolic process [GO:0000270]; proteolysis [GO:0006508]; response to xenobiotic stimulus [GO:0009410]	outer membrane-bounded periplasmic space [GO:0030288]	endopeptidase activity [GO:0004175]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; peptidase activity [GO:0008233]; serine-type endopeptidase activity [GO:0004252]	GO:0000270; GO:0004175; GO:0004222; GO:0004252; GO:0006508; GO:0008233; GO:0009252; GO:0009410; GO:0030288; GO:0046872
P0C0V0	reviewed	Periplasmic serine endoprotease DegP (EC 3.4.21.107) (Heat shock protein DegP) (Protease Do)	degP htrA ptd b0161 JW0157	Escherichia coli (strain K12)	474	outer membrane-bounded periplasmic space [GO:0030288]; periplasmic space [GO:0042597]; plasma membrane [GO:0005886]; identical protein binding [GO:0042802]; peptidase activity [GO:0008233]; serine-type endopeptidase activity [GO:0004252]; serine-type peptidase activity [GO:0008236]; chaperone-mediated protein folding [GO:0061077]; protein folding [GO:0006457]; protein quality control for misfolded or incompletely synthesized proteins [GO:0006515]; proteolysis [GO:0006508]; response to heat [GO:0009408]; response to oxidative stress [GO:0006979]; response to temperature stimulus [GO:0009266]	chaperone-mediated protein folding [GO:0061077]; protein folding [GO:0006457]; protein quality control for misfolded or incompletely synthesized proteins [GO:0006515]; proteolysis [GO:0006508]; response to heat [GO:0009408]; response to oxidative stress [GO:0006979]; response to temperature stimulus [GO:0009266]	outer membrane-bounded periplasmic space [GO:0030288]; periplasmic space [GO:0042597]; plasma membrane [GO:0005886]	identical protein binding [GO:0042802]; peptidase activity [GO:0008233]; serine-type endopeptidase activity [GO:0004252]; serine-type peptidase activity [GO:0008236]	GO:0004252; GO:0005886; GO:0006457; GO:0006508; GO:0006515; GO:0006979; GO:0008233; GO:0008236; GO:0009266; GO:0009408; GO:0030288; GO:0042597; GO:0042802; GO:0061077
P0CE47	reviewed	Elongation factor Tu 1 (EF-Tu 1) (EC 3.6.5.3) (Bacteriophage Q beta RNA-directed RNA polymerase subunit III) (P-43)	tufA b3339 JW3301	Escherichia coli (strain K12)	394	cytoplasm [GO:0005737]; guanyl-nucleotide exchange factor complex [GO:0032045]; plasma membrane [GO:0005886]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; guanosine tetraphosphate binding [GO:0097216]; magnesium ion binding [GO:0000287]; RNA binding [GO:0003723]; translation elongation factor activity [GO:0003746]; response to antibiotic [GO:0046677]; translational elongation [GO:0006414]	response to antibiotic [GO:0046677]; translational elongation [GO:0006414]	cytoplasm [GO:0005737]; guanyl-nucleotide exchange factor complex [GO:0032045]; plasma membrane [GO:0005886]	GTP binding [GO:0005525]; GTPase activity [GO:0003924]; guanosine tetraphosphate binding [GO:0097216]; magnesium ion binding [GO:0000287]; RNA binding [GO:0003723]; translation elongation factor activity [GO:0003746]	GO:0000287; GO:0003723; GO:0003746; GO:0003924; GO:0005525; GO:0005737; GO:0005886; GO:0006414; GO:0032045; GO:0046677; GO:0097216
P0CE48	reviewed	Elongation factor Tu 2 (EF-Tu 2) (EC 3.6.5.3) (Bacteriophage Q beta RNA-directed RNA polymerase subunit III) (P-43)	tufB b3980 JW3943	Escherichia coli (strain K12)	394	cytoplasm [GO:0005737]; guanyl-nucleotide exchange factor complex [GO:0032045]; plasma membrane [GO:0005886]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; guanosine tetraphosphate binding [GO:0097216]; RNA binding [GO:0003723]; translation elongation factor activity [GO:0003746]; response to antibiotic [GO:0046677]; translational elongation [GO:0006414]	response to antibiotic [GO:0046677]; translational elongation [GO:0006414]	cytoplasm [GO:0005737]; guanyl-nucleotide exchange factor complex [GO:0032045]; plasma membrane [GO:0005886]	GTP binding [GO:0005525]; GTPase activity [GO:0003924]; guanosine tetraphosphate binding [GO:0097216]; RNA binding [GO:0003723]; translation elongation factor activity [GO:0003746]	GO:0003723; GO:0003746; GO:0003924; GO:0005525; GO:0005737; GO:0005886; GO:0006414; GO:0032045; GO:0046677; GO:0097216
P0CG19	reviewed	Truncated inactive ribonuclease PH (Truncated inactive RNase PH) (Inactive RNase PH) (Truncated RNase PH)	rph orfE b3643 JW3618	Escherichia coli (strain K12)	228	cytosol [GO:0005829]; 3'-5'-RNA exonuclease activity [GO:0000175]; RNA binding [GO:0003723]; tRNA binding [GO:0000049]; tRNA nucleotidyltransferase activity [GO:0009022]; rRNA 3'-end processing [GO:0031125]; rRNA catabolic process [GO:0016075]; tRNA 3'-end processing [GO:0042780]	rRNA 3'-end processing [GO:0031125]; rRNA catabolic process [GO:0016075]; tRNA 3'-end processing [GO:0042780]	cytosol [GO:0005829]	3'-5'-RNA exonuclease activity [GO:0000175]; RNA binding [GO:0003723]; tRNA binding [GO:0000049]; tRNA nucleotidyltransferase activity [GO:0009022]	GO:0000049; GO:0000175; GO:0003723; GO:0005829; GO:0009022; GO:0016075; GO:0031125; GO:0042780
P0DM85	reviewed	Clamp-binding protein CrfC (Clamp-binding sister replication fork colocalization protein)	crfC yjdA b4109 JW4070	Escherichia coli (strain K12)	742	bacterial nucleoid [GO:0043590]; cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; ribosome binding [GO:0043022]; chromosome segregation [GO:0007059]; DNA replication [GO:0006260]; regulation of single-species biofilm formation on inanimate substrate [GO:1900231]	chromosome segregation [GO:0007059]; DNA replication [GO:0006260]; regulation of single-species biofilm formation on inanimate substrate [GO:1900231]	bacterial nucleoid [GO:0043590]; cytoplasm [GO:0005737]	GTP binding [GO:0005525]; GTPase activity [GO:0003924]; ribosome binding [GO:0043022]	GO:0003924; GO:0005525; GO:0005737; GO:0006260; GO:0007059; GO:0043022; GO:0043590; GO:1900231
P0DP90	reviewed	Acetolactate synthase isozyme 2 large subunit (AHAS-II) (EC 2.2.1.6) (ALS-II) (Acetohydroxy-acid synthase II large subunit)	ilvG	Escherichia coli (strain K12)	548	acetolactate synthase complex [GO:0005948]; acetolactate synthase activity [GO:0003984]; flavin adenine dinucleotide binding [GO:0050660]; magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]; branched-chain amino acid biosynthetic process [GO:0009082]; isoleucine biosynthetic process [GO:0009097]; L-valine biosynthetic process [GO:0009099]	branched-chain amino acid biosynthetic process [GO:0009082]; isoleucine biosynthetic process [GO:0009097]; L-valine biosynthetic process [GO:0009099]	acetolactate synthase complex [GO:0005948]	acetolactate synthase activity [GO:0003984]; flavin adenine dinucleotide binding [GO:0050660]; magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]	GO:0000287; GO:0003984; GO:0005948; GO:0009082; GO:0009097; GO:0009099; GO:0030976; GO:0050660
P0DTT0	reviewed	Large ribosomal subunit assembly factor BipA (EC 3.6.5.-) (50S ribosomal subunit assembly factor BipA) (GTP-binding protein BipA/TypA) (Ribosome assembly factor BipA) (Ribosome-dependent GTPase BipA) (Tyrosine phosphorylated protein A)	bipA o591 typA yihK b3871 JW5571	Escherichia coli (strain K12)	607	cytosol [GO:0005829]; ribonucleoprotein complex [GO:1990904]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; guanosine tetraphosphate binding [GO:0097216]; protein folding chaperone [GO:0044183]; ribosome binding [GO:0043022]; rRNA binding [GO:0019843]; tRNA binding [GO:0000049]; response to cold [GO:0009409]; response to heat [GO:0009408]; ribosomal large subunit assembly [GO:0000027]; translation [GO:0006412]	response to cold [GO:0009409]; response to heat [GO:0009408]; ribosomal large subunit assembly [GO:0000027]; translation [GO:0006412]	cytosol [GO:0005829]; ribonucleoprotein complex [GO:1990904]	GTP binding [GO:0005525]; GTPase activity [GO:0003924]; guanosine tetraphosphate binding [GO:0097216]; protein folding chaperone [GO:0044183]; ribosome binding [GO:0043022]; rRNA binding [GO:0019843]; tRNA binding [GO:0000049]	GO:0000027; GO:0000049; GO:0003924; GO:0005525; GO:0005829; GO:0006412; GO:0009408; GO:0009409; GO:0019843; GO:0043022; GO:0044183; GO:0097216; GO:1990904
P10026	reviewed	Relaxosome protein TraM	traM ECOK12F071	Escherichia coli (strain K12)	127	cytoplasm [GO:0005737]; DNA binding [GO:0003677]		cytoplasm [GO:0005737]	DNA binding [GO:0003677]	GO:0003677; GO:0005737
P10378	reviewed	Enterobactin synthase component E (EC 6.3.2.14) (2,3-dihydroxybenzoate-AMP ligase) (DHB-AMP ligase) (2,3-dihydroxybenzoate-AMP synthase) (EC 6.2.1.71) (Dihydroxybenzoic acid-activating enzyme) (Enterochelin synthase E)	entE b0594 JW0586	Escherichia coli (strain K12)	536	cytosol [GO:0005829]; membrane [GO:0016020]; 2,3-dihydroxybenzoate--[aryl-carrier protein] ligase [GO:0008668]; 2,3-dihydroxybenzoate-serine ligase activity [GO:0047527]; acyltransferase activity [GO:0016746]; ATP binding [GO:0005524]; enterobactin biosynthetic process [GO:0009239]	enterobactin biosynthetic process [GO:0009239]	cytosol [GO:0005829]; membrane [GO:0016020]	2,3-dihydroxybenzoate--[aryl-carrier protein] ligase [GO:0008668]; 2,3-dihydroxybenzoate-serine ligase activity [GO:0047527]; acyltransferase activity [GO:0016746]; ATP binding [GO:0005524]	GO:0005524; GO:0005829; GO:0008668; GO:0009239; GO:0016020; GO:0016746; GO:0047527
