Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
A0A1B7KW17	unreviewed	Uncharacterized protein	A7K69_00540	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	103	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A1B7KW18	unreviewed	CBS domain-containing protein	A7K69_00535	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	437	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]			DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700
A0A1B7KW19	unreviewed	FMN reductase (NADPH)	A7K69_00885	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	179	FMN reductase [NAD(P)H] activity [GO:0008752]; alkanesulfonate catabolic process [GO:0046306]	alkanesulfonate catabolic process [GO:0046306]		FMN reductase [NAD(P)H] activity [GO:0008752]	GO:0008752; GO:0046306
A0A1B7KW20	unreviewed	Hydrolase	A7K69_01045	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	331	hydrolase activity [GO:0016787]			hydrolase activity [GO:0016787]	GO:0016787
A0A1B7KW21	unreviewed	Sporulation protein	A7K69_00680	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	290					
A0A1B7KW23	unreviewed	GntR family transcriptional regulator	A7K69_16045	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	204	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]			DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]	GO:0003700; GO:0043565
A0A1B7KW27	unreviewed	ABC transporter permease	A7K69_00880	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	279	plasma membrane [GO:0005886]; alkanesulfonate transmembrane transport [GO:0042918]	alkanesulfonate transmembrane transport [GO:0042918]	plasma membrane [GO:0005886]		GO:0005886; GO:0042918
A0A1B7KW28	unreviewed	Membrane protein FxsA	A7K69_00590	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	128	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A1B7KW30	unreviewed	Small, acid-soluble spore protein I (SASP I)	sspI A7K69_00735	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	71	asexual sporulation [GO:0030436]; sporulation resulting in formation of a cellular spore [GO:0030435]	asexual sporulation [GO:0030436]; sporulation resulting in formation of a cellular spore [GO:0030435]			GO:0030435; GO:0030436
A0A1B7KW34	unreviewed	NUDIX hydrolase	A7K69_00745	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	146	hydrolase activity [GO:0016787]			hydrolase activity [GO:0016787]	GO:0016787
A0A1B7KW35	unreviewed	Nucleoporin-interacting protein	A7K69_00930	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	479	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A1B7KW40	unreviewed	DUF6036 domain-containing protein	A7K69_00790	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	189					
A0A1B7KW41	unreviewed	Cobalamin biosynthesis protein CobW	A7K69_00110	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	394	hydrolase activity [GO:0016787]			hydrolase activity [GO:0016787]	GO:0016787
A0A1B7KW42	unreviewed	MFS transporter	A7K69_01155	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	474	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A1B7KW43	unreviewed	Sporulation protein	A7K69_00980	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	358					
A0A1B7KW45	unreviewed	Membrane transport protein MMPL domain-containing protein	A7K69_00800	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	1040	plasma membrane [GO:0005886]		plasma membrane [GO:0005886]		GO:0005886
A0A1B7KW47	unreviewed	RpiR family transcriptional regulator	A7K69_00700	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	284	carbohydrate derivative binding [GO:0097367]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; carbohydrate derivative metabolic process [GO:1901135]	carbohydrate derivative metabolic process [GO:1901135]		carbohydrate derivative binding [GO:0097367]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700; GO:0097367; GO:1901135
A0A1B7KW48	unreviewed	Long-chain fatty acid--CoA ligase	A7K69_00840	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	562	ligase activity, forming carbon-sulfur bonds [GO:0016877]			ligase activity, forming carbon-sulfur bonds [GO:0016877]	GO:0016877
A0A1B7KW49	unreviewed	Peptidase	A7K69_00160	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	262	serine-type endopeptidase activity [GO:0004252]; proteolysis [GO:0006508]	proteolysis [GO:0006508]		serine-type endopeptidase activity [GO:0004252]	GO:0004252; GO:0006508
A0A1B7KW52	unreviewed	ABC transporter permease	A7K69_00760	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	260	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A1B7KW56	unreviewed	Lipoprotein	A7K69_00895	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	395					
A0A1B7KW57	unreviewed	Glycogen biosynthesis protein GlgD	A7K69_00210	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	54					
A0A1B7KW58	unreviewed	Ribosomal processing cysteine protease Prp	A7K69_01270	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	110	cysteine-type peptidase activity [GO:0008234]; proteolysis [GO:0006508]; ribosome biogenesis [GO:0042254]	proteolysis [GO:0006508]; ribosome biogenesis [GO:0042254]		cysteine-type peptidase activity [GO:0008234]	GO:0006508; GO:0008234; GO:0042254
A0A1B7KW60	unreviewed	Pilus assembly protein PilV	A7K69_01150	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	204	cell surface [GO:0009986]; membrane [GO:0016020]; establishment of competence for transformation [GO:0030420]	establishment of competence for transformation [GO:0030420]	cell surface [GO:0009986]; membrane [GO:0016020]		GO:0009986; GO:0016020; GO:0030420
A0A1B7KW62	unreviewed	Cytochrome C assembly protein	A7K69_01085	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	277	plasma membrane [GO:0005886]; heme binding [GO:0020037]; cytochrome complex assembly [GO:0017004]	cytochrome complex assembly [GO:0017004]	plasma membrane [GO:0005886]	heme binding [GO:0020037]	GO:0005886; GO:0017004; GO:0020037
A0A1B7KW64	unreviewed	DUF2507 domain-containing protein	A7K69_00945	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	151					
A0A1B7KW65	unreviewed	Uncharacterized protein	A7K69_00260	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	71					
A0A1B7KW69	unreviewed	Stage II sporulation protein B	A7K69_01215	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	315	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A1B7KW70	unreviewed	Sulfonate ABC transporter ATP-binding protein	A7K69_00870	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	255	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]			ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0016887
A0A1B7KW71	unreviewed	Tfp pilus assembly protein	A7K69_01145	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	191	cell surface [GO:0009986]; membrane [GO:0016020]; establishment of competence for transformation [GO:0030420]	establishment of competence for transformation [GO:0030420]	cell surface [GO:0009986]; membrane [GO:0016020]		GO:0009986; GO:0016020; GO:0030420
A0A1B7KW72	unreviewed	Phosphoesterase (EC 3.1.4.-)	A7K69_00995	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	169	hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]			hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]	GO:0016787; GO:0046872
A0A1B7KW75	unreviewed	Pilus assembly protein PilO	A7K69_01205	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	235	type IV pilus assembly [GO:0043683]; type IV pilus-dependent motility [GO:0043107]	type IV pilus assembly [GO:0043683]; type IV pilus-dependent motility [GO:0043107]			GO:0043107; GO:0043683
A0A1B7KW77	unreviewed	Glycosyl transferase family 2	A7K69_00915	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	253	transferase activity [GO:0016740]			transferase activity [GO:0016740]	GO:0016740
A0A1B7KW78	unreviewed	Extracellular protein	A7K69_00920	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	252	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A1B7KW81	unreviewed	Catabolite control protein A	A7K69_00375	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	331	DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]			DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]	GO:0000976; GO:0003700
A0A1B7KW83	unreviewed	Stage IV sporulation protein FB	A7K69_01260	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	287	membrane [GO:0016020]; metallopeptidase activity [GO:0008237]; proteolysis [GO:0006508]	proteolysis [GO:0006508]	membrane [GO:0016020]	metallopeptidase activity [GO:0008237]	GO:0006508; GO:0008237; GO:0016020
A0A1B7KW86	unreviewed	GntR family transcriptional regulator	A7K69_00765	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	122	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]			DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700
A0A1B7KW89	unreviewed	MarR family transcriptional regulator	A7K69_00970	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	147	DNA-binding transcription factor activity [GO:0003700]			DNA-binding transcription factor activity [GO:0003700]	GO:0003700
A0A1B7KW92	unreviewed	Stage VI sporulation protein D	A7K69_01110	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	396	lytic endotransglycosylase activity [GO:0008932]			lytic endotransglycosylase activity [GO:0008932]	GO:0008932
A0A1B7KW93	unreviewed	G5 domain-containing protein	A7K69_01165	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	453					
A0A1B7KW96	unreviewed	Colicin V production protein	A7K69_00820	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	179	membrane [GO:0016020]; toxin biosynthetic process [GO:0009403]	toxin biosynthetic process [GO:0009403]	membrane [GO:0016020]		GO:0009403; GO:0016020
A0A1B7KWA0	unreviewed	Photosystem reaction center subunit H	A7K69_01160	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	266					
A0A1B7KWA1	unreviewed	Type II secretion system protein GspE	A7K69_01170	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	556	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]		plasma membrane [GO:0005886]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0005886; GO:0016887
A0A1B7KWA3	unreviewed	Iron chaperone	A7K69_01365	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	123					
A0A1B7KWA8	unreviewed	UPF0173 metal-dependent hydrolase A7K69_00530	A7K69_00530	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	226	hydrolase activity [GO:0016787]			hydrolase activity [GO:0016787]	GO:0016787
A0A1B7KWB0	unreviewed	MPN domain-containing protein	A7K69_01225	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	226	metal ion binding [GO:0046872]; metallopeptidase activity [GO:0008237]; proteolysis [GO:0006508]	proteolysis [GO:0006508]		metal ion binding [GO:0046872]; metallopeptidase activity [GO:0008237]	GO:0006508; GO:0008237; GO:0046872
A0A1B7KWB3	unreviewed	LiaI-LiaF-like transmembrane region domain-containing protein	A7K69_01075	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	161	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A1B7KWB4	unreviewed	Iron permease	A7K69_00925	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	309	high-affinity iron permease complex [GO:0033573]; ferrous iron transmembrane transporter activity [GO:0015093]		high-affinity iron permease complex [GO:0033573]	ferrous iron transmembrane transporter activity [GO:0015093]	GO:0015093; GO:0033573
A0A1B7KWB5	unreviewed	Sporulation protein	A7K69_01280	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	179	phosphorelay sensor kinase activity [GO:0000155]			phosphorelay sensor kinase activity [GO:0000155]	GO:0000155
A0A1B7KWB6	unreviewed	Penicillin-binding protein	A7K69_01580	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	592	plasma membrane [GO:0005886]; penicillin binding [GO:0008658]; peptidoglycan L,D-transpeptidase activity [GO:0071972]; cell wall organization [GO:0071555]	cell wall organization [GO:0071555]	plasma membrane [GO:0005886]	penicillin binding [GO:0008658]; peptidoglycan L,D-transpeptidase activity [GO:0071972]	GO:0005886; GO:0008658; GO:0071555; GO:0071972
A0A1B7KWB8	unreviewed	TetR family transcriptional regulator	A7K69_01475	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	289	DNA binding [GO:0003677]; negative regulation of DNA-templated transcription [GO:0045892]	negative regulation of DNA-templated transcription [GO:0045892]		DNA binding [GO:0003677]	GO:0003677; GO:0045892
A0A1B7KWC2	unreviewed	Flagellar motor protein MotB	A7K69_01640	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	257	plasma membrane [GO:0005886]		plasma membrane [GO:0005886]		GO:0005886
A0A1B7KWC3	unreviewed	Aminoglycoside phosphotransferase	A7K69_01330	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	313	endospore-forming forespore [GO:0042601]; transferase activity [GO:0016740]		endospore-forming forespore [GO:0042601]	transferase activity [GO:0016740]	GO:0016740; GO:0042601
A0A1B7KWC5	unreviewed	AI-2E family transporter	A7K69_01525	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	353	membrane [GO:0016020]; transmembrane transport [GO:0055085]	transmembrane transport [GO:0055085]	membrane [GO:0016020]		GO:0016020; GO:0055085
A0A1B7KWC7	unreviewed	Prepilin-type N-terminal cleavage/methylation domain-containing protein	A7K69_01185	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	153	cell surface [GO:0009986]; membrane [GO:0016020]; establishment of competence for transformation [GO:0030420]	establishment of competence for transformation [GO:0030420]	cell surface [GO:0009986]; membrane [GO:0016020]		GO:0009986; GO:0016020; GO:0030420
A0A1B7KWD6	unreviewed	DUF3679 domain-containing protein	A7K69_01745	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	113	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A1B7KWD9	unreviewed	Uncharacterized protein	A7K69_01635	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	107					
A0A1B7KWE0	unreviewed	RNA polymerase subunit sigma-70	A7K69_01440	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	61					
A0A1B7KWE1	unreviewed	Transcriptional regulator	A7K69_01300	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	179	metal ion binding [GO:0046872]			metal ion binding [GO:0046872]	GO:0046872
A0A1B7KWE2	unreviewed	Type II secretion system protein	A7K69_01140	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	543	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A1B7KWE4	unreviewed	Glutamine amidotransferase	A7K69_00805	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	220	cytoplasm [GO:0005737]; glyoxalase III activity [GO:0019172]; transferase activity [GO:0016740]; methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione [GO:0019243]	methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione [GO:0019243]	cytoplasm [GO:0005737]	glyoxalase III activity [GO:0019172]; transferase activity [GO:0016740]	GO:0005737; GO:0016740; GO:0019172; GO:0019243
A0A1B7KWE5	unreviewed	Rrf2 family transcriptional regulator	A7K69_01490	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	138	cytosol [GO:0005829]; DNA-binding transcription factor activity [GO:0003700]		cytosol [GO:0005829]	DNA-binding transcription factor activity [GO:0003700]	GO:0003700; GO:0005829
A0A1B7KWE6	unreviewed	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) (EC 3.6.1.41)	A7K69_01690	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	192	hydrolase activity [GO:0016787]			hydrolase activity [GO:0016787]	GO:0016787
A0A1B7KWE8	unreviewed	Forespore regulator of the sigma-K checkpoint, BofC	A7K69_01350	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	160					
A0A1B7KWF0	unreviewed	Pilus assembly protein PilM	A7K69_01195	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	320					
A0A1B7KWF1	unreviewed	Electron transfer flavoprotein subunit alpha	A7K69_00860	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	325	electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]; fatty acid beta-oxidation using acyl-CoA dehydrogenase [GO:0033539]	fatty acid beta-oxidation using acyl-CoA dehydrogenase [GO:0033539]		electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]	GO:0009055; GO:0033539; GO:0050660
A0A1B7KWF5	unreviewed	Stage II sporulation protein P	A7K69_01740	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	399	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A1B7KWF6	unreviewed	UPF0473 protein A7K69_01545	A7K69_01545	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	97					
A0A1B7KWF7	unreviewed	Swarming motility protein SwrC	A7K69_01470	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	1073	plasma membrane [GO:0005886]; xenobiotic transmembrane transporter activity [GO:0042910]		plasma membrane [GO:0005886]	xenobiotic transmembrane transporter activity [GO:0042910]	GO:0005886; GO:0042910
