Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
Q8DKF5	unreviewed	NADH dehydrogenase subunit 5	ndhF3	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	611	endomembrane system [GO:0012505]; membrane [GO:0016020]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; ATP synthesis coupled electron transport [GO:0042773]; electron transport coupled proton transport [GO:0015990]	ATP synthesis coupled electron transport [GO:0042773]; electron transport coupled proton transport [GO:0015990]	endomembrane system [GO:0012505]; membrane [GO:0016020]	NADH dehydrogenase (ubiquinone) activity [GO:0008137]	GO:0008137; GO:0012505; GO:0015990; GO:0016020; GO:0042773
Q8DKH4	unreviewed	Peptide methionine sulfoxide reductase MsrA (Protein-methionine-S-oxide reductase) (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase) (Peptide Met(O) reductase)	msrA tll0885	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	224	cytoplasm [GO:0005737]; L-methionine-(S)-S-oxide reductase activity [GO:0036456]; peptide-methionine (S)-S-oxide reductase activity [GO:0008113]; cellular response to oxidative stress [GO:0034599]	cellular response to oxidative stress [GO:0034599]	cytoplasm [GO:0005737]	L-methionine-(S)-S-oxide reductase activity [GO:0036456]; peptide-methionine (S)-S-oxide reductase activity [GO:0008113]	GO:0005737; GO:0008113; GO:0034599; GO:0036456
Q8DKI1	reviewed	GTPase Der (GTP-binding protein EngA)	der engA tlr0878	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	449	GTP binding [GO:0005525]; ribosome binding [GO:0043022]; ribosome biogenesis [GO:0042254]	ribosome biogenesis [GO:0042254]		GTP binding [GO:0005525]; ribosome binding [GO:0043022]	GO:0005525; GO:0042254; GO:0043022
Q8DKI2	reviewed	Cytochrome b6-f complex subunit 5 (Cytochrome b6-f complex subunit PetG) (Cytochrome b6-f complex subunit V)	petG tsr0877	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	37	cytochrome b6f complex [GO:0009512]; plasma membrane-derived thylakoid membrane [GO:0031676]; electron transporter, transferring electrons within cytochrome b6/f complex of photosystem II activity [GO:0045158]; cytochrome complex assembly [GO:0017004]; photosynthesis [GO:0015979]	cytochrome complex assembly [GO:0017004]; photosynthesis [GO:0015979]	cytochrome b6f complex [GO:0009512]; plasma membrane-derived thylakoid membrane [GO:0031676]	electron transporter, transferring electrons within cytochrome b6/f complex of photosystem II activity [GO:0045158]	GO:0009512; GO:0015979; GO:0017004; GO:0031676; GO:0045158
Q8DKI3	unreviewed	Circadian input-output histidine kinase CikA (EC 2.7.13.3)	tll0876	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	1035	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]		plasma membrane [GO:0005886]	ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]	GO:0000155; GO:0005524; GO:0005886
Q8DKI5	unreviewed	Glutaredoxin	ycf64	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	121	2 iron, 2 sulfur cluster binding [GO:0051537]; disulfide oxidoreductase activity [GO:0015036]; metal ion binding [GO:0046872]			2 iron, 2 sulfur cluster binding [GO:0051537]; disulfide oxidoreductase activity [GO:0015036]; metal ion binding [GO:0046872]	GO:0015036; GO:0046872; GO:0051537
Q8DKJ1	unreviewed	Dihydrolipoamide dehydrogenase	tll0868	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	446	oxoglutarate dehydrogenase complex [GO:0045252]; dihydrolipoyl dehydrogenase (NADH) activity [GO:0004148]; flavin adenine dinucleotide binding [GO:0050660]; 2-oxoglutarate metabolic process [GO:0006103]	2-oxoglutarate metabolic process [GO:0006103]	oxoglutarate dehydrogenase complex [GO:0045252]	dihydrolipoyl dehydrogenase (NADH) activity [GO:0004148]; flavin adenine dinucleotide binding [GO:0050660]	GO:0004148; GO:0006103; GO:0045252; GO:0050660
Q8DKK8	unreviewed	Serine acetyltransferase (EC 2.3.1.30)	cysE	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	246	carboxysome [GO:0031470]; cytoplasm [GO:0005737]; serine O-acetyltransferase activity [GO:0009001]; structural constituent of carboxysome shell [GO:0043886]; cysteine biosynthetic process from serine [GO:0006535]	cysteine biosynthetic process from serine [GO:0006535]	carboxysome [GO:0031470]; cytoplasm [GO:0005737]	serine O-acetyltransferase activity [GO:0009001]; structural constituent of carboxysome shell [GO:0043886]	GO:0005737; GO:0006535; GO:0009001; GO:0031470; GO:0043886
Q8DKK9	unreviewed	Citramalate synthase (EC 2.3.3.21)	tlr0850	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	536	(R)-citramalate synthase activity [GO:0043714]; 2-isopropylmalate synthase activity [GO:0003852]; isoleucine biosynthetic process [GO:0009097]; L-leucine biosynthetic process [GO:0009098]	isoleucine biosynthetic process [GO:0009097]; L-leucine biosynthetic process [GO:0009098]		(R)-citramalate synthase activity [GO:0043714]; 2-isopropylmalate synthase activity [GO:0003852]	GO:0003852; GO:0009097; GO:0009098; GO:0043714
Q8DKM6	unreviewed	Ribosome hibernation promoting factor (HPF)	lrtA hpf	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	209	cytosolic small ribosomal subunit [GO:0022627]; ribosomal small subunit binding [GO:0043024]; negative regulation of translational elongation [GO:0045900]	negative regulation of translational elongation [GO:0045900]	cytosolic small ribosomal subunit [GO:0022627]	ribosomal small subunit binding [GO:0043024]	GO:0022627; GO:0043024; GO:0045900
Q8DKN2	reviewed	Cytochrome b6-f complex subunit 8 (Cytochrome b6-f complex subunit PetN) (Cytochrome b6-f complex subunit VIII)	petN tsl2479	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	29	cytochrome b6f complex [GO:0009512]; plasma membrane-derived thylakoid membrane [GO:0031676]; electron transporter, transferring electrons within cytochrome b6/f complex of photosystem II activity [GO:0045158]; cytochrome complex assembly [GO:0017004]; photosynthesis [GO:0015979]	cytochrome complex assembly [GO:0017004]; photosynthesis [GO:0015979]	cytochrome b6f complex [GO:0009512]; plasma membrane-derived thylakoid membrane [GO:0031676]	electron transporter, transferring electrons within cytochrome b6/f complex of photosystem II activity [GO:0045158]	GO:0009512; GO:0015979; GO:0017004; GO:0031676; GO:0045158
Q8DKN4	reviewed	Arginine--tRNA ligase (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)	argS tll0826	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	584	cytoplasm [GO:0005737]; arginine-tRNA ligase activity [GO:0004814]; ATP binding [GO:0005524]; arginyl-tRNA aminoacylation [GO:0006420]	arginyl-tRNA aminoacylation [GO:0006420]	cytoplasm [GO:0005737]	arginine-tRNA ligase activity [GO:0004814]; ATP binding [GO:0005524]	GO:0004814; GO:0005524; GO:0005737; GO:0006420
Q8DKN8	unreviewed	peptidylprolyl isomerase (EC 5.2.1.8)	tlr0821	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	392	membrane [GO:0016020]; thylakoid [GO:0009579]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]		membrane [GO:0016020]; thylakoid [GO:0009579]	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]	GO:0003755; GO:0009579; GO:0016020
Q8DKP7	unreviewed	Thioredoxin	tll0812	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	107	cytoplasm [GO:0005737]; protein-disulfide reductase activity [GO:0015035]		cytoplasm [GO:0005737]	protein-disulfide reductase activity [GO:0015035]	GO:0005737; GO:0015035
Q8DKQ1	reviewed	33 kDa chaperonin (Heat shock protein 33 homolog) (HSP33)	hslO hsp33 tll0808	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	299	cytoplasm [GO:0005737]; protein folding chaperone [GO:0044183]; unfolded protein binding [GO:0051082]; protein refolding [GO:0042026]	protein refolding [GO:0042026]	cytoplasm [GO:0005737]	protein folding chaperone [GO:0044183]; unfolded protein binding [GO:0051082]	GO:0005737; GO:0042026; GO:0044183; GO:0051082
Q8DKQ9	unreviewed	ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	recQ	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	483	bacterial nucleoid [GO:0043590]; cytoplasm [GO:0005737]; replisome [GO:0030894]; 3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; four-way junction helicase activity [GO:0009378]; hydrolase activity [GO:0016787]; nucleic acid binding [GO:0003676]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]	DNA recombination [GO:0006310]; DNA repair [GO:0006281]	bacterial nucleoid [GO:0043590]; cytoplasm [GO:0005737]; replisome [GO:0030894]	3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; four-way junction helicase activity [GO:0009378]; hydrolase activity [GO:0016787]; nucleic acid binding [GO:0003676]	GO:0003676; GO:0005524; GO:0005737; GO:0006281; GO:0006310; GO:0009378; GO:0016787; GO:0030894; GO:0043138; GO:0043590
Q8DKR6	reviewed	Chaperone protein dnaK1 (HSP70-1) (Heat shock 70 kDa protein 1) (Heat shock protein 70-1)	dnaK1 tll0791	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	651	ATP binding [GO:0005524]; ATP-dependent protein folding chaperone [GO:0140662]; unfolded protein binding [GO:0051082]			ATP binding [GO:0005524]; ATP-dependent protein folding chaperone [GO:0140662]; unfolded protein binding [GO:0051082]	GO:0005524; GO:0051082; GO:0140662
Q8DKS0	reviewed	Transcription antitermination protein NusB (Antitermination factor NusB)	nusB tll0787	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	212	cytosol [GO:0005829]; RNA binding [GO:0003723]; DNA-templated transcription termination [GO:0006353]; transcription antitermination [GO:0031564]	DNA-templated transcription termination [GO:0006353]; transcription antitermination [GO:0031564]	cytosol [GO:0005829]	RNA binding [GO:0003723]	GO:0003723; GO:0005829; GO:0006353; GO:0031564
Q8DKS5	unreviewed	Alpha-1,4 glucan phosphorylase (EC 2.4.1.1)	tlr0782	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	866	cytoplasm [GO:0005737]; glycogen phosphorylase activity [GO:0008184]; pyridoxal phosphate binding [GO:0030170]; glycogen catabolic process [GO:0005980]	glycogen catabolic process [GO:0005980]	cytoplasm [GO:0005737]	glycogen phosphorylase activity [GO:0008184]; pyridoxal phosphate binding [GO:0030170]	GO:0005737; GO:0005980; GO:0008184; GO:0030170
Q8DKT0	reviewed	Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)	proS tlr0777	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	602	cytosol [GO:0005829]; aminoacyl-tRNA deacylase activity [GO:0002161]; ATP binding [GO:0005524]; proline-tRNA ligase activity [GO:0004827]; prolyl-tRNA aminoacylation [GO:0006433]	prolyl-tRNA aminoacylation [GO:0006433]	cytosol [GO:0005829]	aminoacyl-tRNA deacylase activity [GO:0002161]; ATP binding [GO:0005524]; proline-tRNA ligase activity [GO:0004827]	GO:0002161; GO:0004827; GO:0005524; GO:0005829; GO:0006433
Q8DKT8	reviewed	Cobalt-precorrin-5B C(1)-methyltransferase (EC 2.1.1.195) (Cobalt-precorrin-6A synthase)	cbiD tlr0767	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	367	cobalt-precorrin-5B C1-methyltransferase activity [GO:0043780]; anaerobic cobalamin biosynthetic process [GO:0019251]; methylation [GO:0032259]	anaerobic cobalamin biosynthetic process [GO:0019251]; methylation [GO:0032259]		cobalt-precorrin-5B C1-methyltransferase activity [GO:0043780]	GO:0019251; GO:0032259; GO:0043780
Q8DKU0	unreviewed	Phosphoenolpyruvate synthase (PEP synthase) (EC 2.7.9.2) (Pyruvate, water dikinase)	tlr0765	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	812	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; pyruvate, water dikinase activity [GO:0008986]; gluconeogenesis [GO:0006094]	gluconeogenesis [GO:0006094]		ATP binding [GO:0005524]; metal ion binding [GO:0046872]; pyruvate, water dikinase activity [GO:0008986]	GO:0005524; GO:0006094; GO:0008986; GO:0046872
Q8DKU1	reviewed	Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase) (GSA dehydrogenase)	proA tlr0764	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	439	cytoplasm [GO:0005737]; glutamate-5-semialdehyde dehydrogenase activity [GO:0004350]; NADP binding [GO:0050661]; L-proline biosynthetic process [GO:0055129]	L-proline biosynthetic process [GO:0055129]	cytoplasm [GO:0005737]	glutamate-5-semialdehyde dehydrogenase activity [GO:0004350]; NADP binding [GO:0050661]	GO:0004350; GO:0005737; GO:0050661; GO:0055129
Q8DKU2	reviewed	Glycogen synthase (EC 2.4.1.21) (Starch [bacterial glycogen] synthase)	glgA tll0763	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	474	alpha-1,4-glucan glucosyltransferase (ADP-glucose donor) activity [GO:0009011]; alpha-1,4-glucan glucosyltransferase (UDP-glucose donor) activity [GO:0004373]; glycogen biosynthetic process [GO:0005978]	glycogen biosynthetic process [GO:0005978]		alpha-1,4-glucan glucosyltransferase (ADP-glucose donor) activity [GO:0009011]; alpha-1,4-glucan glucosyltransferase (UDP-glucose donor) activity [GO:0004373]	GO:0004373; GO:0005978; GO:0009011
Q8DKV4	unreviewed	7,8-dihydroneopterin aldolase (EC 4.1.2.25)	tll0747	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	129	cytoplasm [GO:0005737]; dihydroneopterin aldolase activity [GO:0004150]; folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]	folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]	cytoplasm [GO:0005737]	dihydroneopterin aldolase activity [GO:0004150]	GO:0004150; GO:0005737; GO:0046654; GO:0046656
Q8DKV6	reviewed	Aminomethyltransferase (EC 2.1.2.10) (Glycine cleavage system T protein)	gcvT tll0745	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	366	cytosol [GO:0005829]; glycine cleavage complex [GO:0005960]; aminomethyltransferase activity [GO:0004047]; transaminase activity [GO:0008483]; glycine decarboxylation via glycine cleavage system [GO:0019464]	glycine decarboxylation via glycine cleavage system [GO:0019464]	cytosol [GO:0005829]; glycine cleavage complex [GO:0005960]	aminomethyltransferase activity [GO:0004047]; transaminase activity [GO:0008483]	GO:0004047; GO:0005829; GO:0005960; GO:0008483; GO:0019464
Q8DKW6	unreviewed	ATP-dependent DNA helicase RecG (EC 5.6.2.4)	recG	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	804	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]	DNA recombination [GO:0006310]; DNA repair [GO:0006281]		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]	GO:0003677; GO:0003678; GO:0005524; GO:0006281; GO:0006310; GO:0016887
Q8DKX6	reviewed	Nucleoid-associated protein tlr0723	tlr0723	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	115	bacterial nucleoid [GO:0043590]; cytosol [GO:0005829]; DNA binding [GO:0003677]		bacterial nucleoid [GO:0043590]; cytosol [GO:0005829]	DNA binding [GO:0003677]	GO:0003677; GO:0005829; GO:0043590
Q8DKX9	unreviewed	NADH dehydrogenase subunit 5	ndhF1	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	656	endomembrane system [GO:0012505]; membrane [GO:0016020]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; quinone binding [GO:0048038]; ATP synthesis coupled electron transport [GO:0042773]; electron transport coupled proton transport [GO:0015990]	ATP synthesis coupled electron transport [GO:0042773]; electron transport coupled proton transport [GO:0015990]	endomembrane system [GO:0012505]; membrane [GO:0016020]	NADH dehydrogenase (ubiquinone) activity [GO:0008137]; quinone binding [GO:0048038]	GO:0008137; GO:0012505; GO:0015990; GO:0016020; GO:0042773; GO:0048038
Q8DKZ1	unreviewed	4-alpha-glucanotransferase (EC 2.4.1.25) (Amylomaltase) (Disproportionating enzyme)	tlr0708	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	518	4-alpha-glucanotransferase activity [GO:0004134]; carbohydrate metabolic process [GO:0005975]	carbohydrate metabolic process [GO:0005975]		4-alpha-glucanotransferase activity [GO:0004134]	GO:0004134; GO:0005975
Q8DL01	unreviewed	Indole-3-glycerol phosphate synthase (IGPS) (EC 4.1.1.48)	trpC	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	305	indole-3-glycerol-phosphate synthase activity [GO:0004425]; phosphoribosylanthranilate isomerase activity [GO:0004640]; L-tryptophan biosynthetic process [GO:0000162]	L-tryptophan biosynthetic process [GO:0000162]		indole-3-glycerol-phosphate synthase activity [GO:0004425]; phosphoribosylanthranilate isomerase activity [GO:0004640]	GO:0000162; GO:0004425; GO:0004640
Q8DL03	unreviewed	NAD(P) transhydrogenase subunit beta (EC 7.1.1.1) (Nicotinamide nucleotide transhydrogenase subunit beta)	pntB	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	466	plasma membrane [GO:0005886]; NADP binding [GO:0050661]; proton-translocating NAD(P)+ transhydrogenase activity [GO:0008750]		plasma membrane [GO:0005886]	NADP binding [GO:0050661]; proton-translocating NAD(P)+ transhydrogenase activity [GO:0008750]	GO:0005886; GO:0008750; GO:0050661
Q8DL04	unreviewed	proton-translocating NAD(P)(+) transhydrogenase (EC 7.1.1.1)	tsr0695	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	95	plasma membrane [GO:0005886]; NADP binding [GO:0050661]; proton-translocating NAD(P)+ transhydrogenase activity [GO:0008750]; NADPH regeneration [GO:0006740]	NADPH regeneration [GO:0006740]	plasma membrane [GO:0005886]	NADP binding [GO:0050661]; proton-translocating NAD(P)+ transhydrogenase activity [GO:0008750]	GO:0005886; GO:0006740; GO:0008750; GO:0050661
Q8DL05	unreviewed	NAD(P) transhydrogenase subunit alpha part 1 (EC 7.1.1.1) (Nicotinamide nucleotide transhydrogenase subunit alpha 1) (Pyridine nucleotide transhydrogenase subunit alpha 1)	pntA	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	384	plasma membrane [GO:0005886]; NADP binding [GO:0050661]; oxidoreductase activity [GO:0016491]; NADPH regeneration [GO:0006740]	NADPH regeneration [GO:0006740]	plasma membrane [GO:0005886]	NADP binding [GO:0050661]; oxidoreductase activity [GO:0016491]	GO:0005886; GO:0006740; GO:0016491; GO:0050661
Q8DL11	unreviewed	Tsr0688 protein	tsr0688	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	84	extracellular region [GO:0005576]; glycosyltransferase activity [GO:0016757]; peptidoglycan L,D-transpeptidase activity [GO:0071972]; cell wall organization [GO:0071555]; peptidoglycan-protein cross-linking [GO:0018104]; regulation of cell shape [GO:0008360]	cell wall organization [GO:0071555]; peptidoglycan-protein cross-linking [GO:0018104]; regulation of cell shape [GO:0008360]	extracellular region [GO:0005576]	glycosyltransferase activity [GO:0016757]; peptidoglycan L,D-transpeptidase activity [GO:0071972]	GO:0005576; GO:0008360; GO:0016757; GO:0018104; GO:0071555; GO:0071972
