Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
A0A2S5T608	unreviewed	Holliday junction branch migration complex subunit RuvA	ruvA C1702_07125 EV676_110140	Caldimonas thermodepolymerans	190	cytoplasm [GO:0005737]; Holliday junction helicase complex [GO:0009379]; Holliday junction resolvase complex [GO:0048476]; ATP binding [GO:0005524]; four-way junction DNA binding [GO:0000400]; four-way junction helicase activity [GO:0009378]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]	DNA recombination [GO:0006310]; DNA repair [GO:0006281]	cytoplasm [GO:0005737]; Holliday junction helicase complex [GO:0009379]; Holliday junction resolvase complex [GO:0048476]	ATP binding [GO:0005524]; four-way junction DNA binding [GO:0000400]; four-way junction helicase activity [GO:0009378]	GO:0000400; GO:0005524; GO:0005737; GO:0006281; GO:0006310; GO:0009378; GO:0009379; GO:0048476
A0A2S5T609	unreviewed	Uncharacterized protein	C1702_06320	Caldimonas thermodepolymerans	295	DNA binding [GO:0003677]; regulation of DNA-templated transcription [GO:0006355]	regulation of DNA-templated transcription [GO:0006355]		DNA binding [GO:0003677]	GO:0003677; GO:0006355
A0A2S5T610	unreviewed	Bacteriocin resistance YdeI/OmpD-like protein	C1702_06785	Caldimonas thermodepolymerans	80					
A0A2S5T611	unreviewed	L-threonine dehydratase (EC 4.3.1.19) (Threonine deaminase)	ilvA C1702_07200 EV676_110125	Caldimonas thermodepolymerans	521	L-serine ammonia-lyase activity [GO:0003941]; pyridoxal phosphate binding [GO:0030170]; threonine deaminase activity [GO:0004794]; isoleucine biosynthetic process [GO:0009097]; L-serine catabolic process [GO:0006565]; threonine catabolic process [GO:0006567]	isoleucine biosynthetic process [GO:0009097]; L-serine catabolic process [GO:0006565]; threonine catabolic process [GO:0006567]		L-serine ammonia-lyase activity [GO:0003941]; pyridoxal phosphate binding [GO:0030170]; threonine deaminase activity [GO:0004794]	GO:0003941; GO:0004794; GO:0006565; GO:0006567; GO:0009097; GO:0030170
A0A2S5T612	unreviewed	Acetolactate synthase (EC 2.2.1.6)	ilvB C1702_07030 EV676_1057	Caldimonas thermodepolymerans	595	acetolactate synthase complex [GO:0005948]; acetolactate synthase activity [GO:0003984]; flavin adenine dinucleotide binding [GO:0050660]; magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]; isoleucine biosynthetic process [GO:0009097]; L-valine biosynthetic process [GO:0009099]	isoleucine biosynthetic process [GO:0009097]; L-valine biosynthetic process [GO:0009099]	acetolactate synthase complex [GO:0005948]	acetolactate synthase activity [GO:0003984]; flavin adenine dinucleotide binding [GO:0050660]; magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]	GO:0000287; GO:0003984; GO:0005948; GO:0009097; GO:0009099; GO:0030976; GO:0050660
A0A2S5T613	unreviewed	Type VI secretion system lipoprotein TssJ (Type VI secretion system protein VasD)	tssJ C1702_06865 EV676_10541	Caldimonas thermodepolymerans	220					
A0A2S5T614	unreviewed	Phenol hydroxylase	C1702_06440	Caldimonas thermodepolymerans	71					
A0A2S5T615	unreviewed	OsmC family protein	C1702_07195	Caldimonas thermodepolymerans	140					
A0A2S5T616	unreviewed	Amidohydrolase (Hippurate hydrolase)	C1702_07170 EV676_110131	Caldimonas thermodepolymerans	402	metal ion binding [GO:0046872]; N-acetyldiaminopimelate deacetylase activity [GO:0050118]; diaminopimelate biosynthetic process [GO:0019877]	diaminopimelate biosynthetic process [GO:0019877]		metal ion binding [GO:0046872]; N-acetyldiaminopimelate deacetylase activity [GO:0050118]	GO:0019877; GO:0046872; GO:0050118
A0A2S5T617	unreviewed	Uncharacterized protein	C1702_07185	Caldimonas thermodepolymerans	326	cell outer membrane [GO:0009279]; pore complex [GO:0046930]; porin activity [GO:0015288]; monoatomic ion transport [GO:0006811]	monoatomic ion transport [GO:0006811]	cell outer membrane [GO:0009279]; pore complex [GO:0046930]	porin activity [GO:0015288]	GO:0006811; GO:0009279; GO:0015288; GO:0046930
A0A2S5T618	unreviewed	tRNA(Ile)-lysidine synthase (EC 6.3.4.19) (tRNA(Ile)-2-lysyl-cytidine synthase) (tRNA(Ile)-lysidine synthetase)	tilS C1702_06375	Caldimonas thermodepolymerans	441	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; tRNA(Ile)-lysidine synthase activity [GO:0032267]; tRNA modification [GO:0006400]	tRNA modification [GO:0006400]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; tRNA(Ile)-lysidine synthase activity [GO:0032267]	GO:0005524; GO:0005737; GO:0006400; GO:0032267
A0A2S5T619	unreviewed	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK C1702_06770	Caldimonas thermodepolymerans	641	ATP binding [GO:0005524]; ATP-dependent protein folding chaperone [GO:0140662]; unfolded protein binding [GO:0051082]			ATP binding [GO:0005524]; ATP-dependent protein folding chaperone [GO:0140662]; unfolded protein binding [GO:0051082]	GO:0005524; GO:0051082; GO:0140662
A0A2S5T620	unreviewed	Type VI secretion system secreted protein Hcp (Type VI secretion system tube protein Hcp)	C1702_06845 EV676_10545	Caldimonas thermodepolymerans	179					
A0A2S5T621	unreviewed	ATP-dependent Clp protease ATP-binding subunit ClpX	clpX C1702_06940 EV676_10525	Caldimonas thermodepolymerans	424	HslUV protease complex [GO:0009376]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent protein folding chaperone [GO:0140662]; peptidase activity [GO:0008233]; protein dimerization activity [GO:0046983]; unfolded protein binding [GO:0051082]; zinc ion binding [GO:0008270]; cell division [GO:0051301]; proteolysis involved in protein catabolic process [GO:0051603]	cell division [GO:0051301]; proteolysis involved in protein catabolic process [GO:0051603]	HslUV protease complex [GO:0009376]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent protein folding chaperone [GO:0140662]; peptidase activity [GO:0008233]; protein dimerization activity [GO:0046983]; unfolded protein binding [GO:0051082]; zinc ion binding [GO:0008270]	GO:0005524; GO:0008233; GO:0008270; GO:0009376; GO:0016887; GO:0046983; GO:0051082; GO:0051301; GO:0051603; GO:0140662
A0A2S5T622	unreviewed	Fatty acid hydroxylase	C1702_07115 EV676_110142	Caldimonas thermodepolymerans	374	endomembrane system [GO:0012505]; membrane [GO:0016020]; glyceryl-ether monooxygenase activity [GO:0050479]; iron ion binding [GO:0005506]; lipid biosynthetic process [GO:0008610]; membrane lipid metabolic process [GO:0006643]	lipid biosynthetic process [GO:0008610]; membrane lipid metabolic process [GO:0006643]	endomembrane system [GO:0012505]; membrane [GO:0016020]	glyceryl-ether monooxygenase activity [GO:0050479]; iron ion binding [GO:0005506]	GO:0005506; GO:0006643; GO:0008610; GO:0012505; GO:0016020; GO:0050479
A0A2S5T623	unreviewed	Type II secretion system protein F (GspF) (Type II secretion system protein GspF)	gspF C1702_07270 EV676_110111	Caldimonas thermodepolymerans	405	plasma membrane [GO:0005886]; type II protein secretion system complex [GO:0015627]; protein secretion by the type II secretion system [GO:0015628]	protein secretion by the type II secretion system [GO:0015628]	plasma membrane [GO:0005886]; type II protein secretion system complex [GO:0015627]		GO:0005886; GO:0015627; GO:0015628
A0A2S5T624	unreviewed	Type II secretion system protein K	C1702_07240	Caldimonas thermodepolymerans	329	plasma membrane [GO:0005886]; protein secretion [GO:0009306]	protein secretion [GO:0009306]	plasma membrane [GO:0005886]		GO:0005886; GO:0009306
A0A2S5T625	unreviewed	Type II secretion system protein E (T2SS protein E) (Type II traffic warden ATPase)	gspE C1702_07265 EV676_110112	Caldimonas thermodepolymerans	473	plasma membrane [GO:0005886]; type II protein secretion system complex [GO:0015627]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; protein secretion by the type II secretion system [GO:0015628]	protein secretion by the type II secretion system [GO:0015628]	plasma membrane [GO:0005886]; type II protein secretion system complex [GO:0015627]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0005886; GO:0015627; GO:0015628; GO:0016887
A0A2S5T626	unreviewed	Type II secretion system protein GspD	gspD C1702_07260	Caldimonas thermodepolymerans	750	cell outer membrane [GO:0009279]; type II protein secretion system complex [GO:0015627]; protein secretion by the type II secretion system [GO:0015628]	protein secretion by the type II secretion system [GO:0015628]	cell outer membrane [GO:0009279]; type II protein secretion system complex [GO:0015627]		GO:0009279; GO:0015627; GO:0015628
A0A2S5T627	unreviewed	2-hydroxy-6-oxo-2,4-heptadienoate hydrolase	C1702_06490	Caldimonas thermodepolymerans	283	membrane [GO:0016020]; hydrolase activity [GO:0016787]		membrane [GO:0016020]	hydrolase activity [GO:0016787]	GO:0016020; GO:0016787
A0A2S5T628	unreviewed	Regulatory Fis family protein (Sigma-54-dependent Fis family transcriptional regulator)	C1702_06435 EV676_105127	Caldimonas thermodepolymerans	563	ATP binding [GO:0005524]; sequence-specific DNA binding [GO:0043565]; regulation of DNA-templated transcription [GO:0006355]	regulation of DNA-templated transcription [GO:0006355]		ATP binding [GO:0005524]; sequence-specific DNA binding [GO:0043565]	GO:0005524; GO:0006355; GO:0043565
A0A2S5T629	unreviewed	Type VI secretion system ATPase TssH	clpV C1702_06825	Caldimonas thermodepolymerans	895	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; cellular response to heat [GO:0034605]	cellular response to heat [GO:0034605]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0005737; GO:0016887; GO:0034605
A0A2S5T630	unreviewed	Type VI secretion system protein ImpM (Type VI secretion system-associated protein TagF)	tagF C1702_06900 EV676_10533	Caldimonas thermodepolymerans	328					
A0A2S5T631	unreviewed	2-hydroxymuconic semialdehyde dehydrogenase	C1702_06485	Caldimonas thermodepolymerans	484	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor [GO:0016620]			oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor [GO:0016620]	GO:0016620
A0A2S5T632	unreviewed	ABC transporter permease (Peptide/nickel transport system permease protein)	C1702_07175 EV676_110130	Caldimonas thermodepolymerans	326	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	transmembrane transport [GO:0055085]	plasma membrane [GO:0005886]		GO:0005886; GO:0055085
A0A2S5T633	unreviewed	CRP-like cAMP-binding protein (Crp/Fnr family transcriptional regulator)	C1702_07295 EV676_110106	Caldimonas thermodepolymerans	240	cytosol [GO:0005829]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]		cytosol [GO:0005829]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700; GO:0005829
A0A2S5T634	unreviewed	2-isopropylmalate synthase (EC 2.3.3.13) (Alpha-IPM synthase) (Alpha-isopropylmalate synthase)	leuA C1702_07005 EV676_10512	Caldimonas thermodepolymerans	513	cytosol [GO:0005829]; 2-isopropylmalate synthase activity [GO:0003852]; acetyl-CoA C-acetyltransferase activity [GO:0003985]; manganese ion binding [GO:0030145]; L-leucine biosynthetic process [GO:0009098]	L-leucine biosynthetic process [GO:0009098]	cytosol [GO:0005829]	2-isopropylmalate synthase activity [GO:0003852]; acetyl-CoA C-acetyltransferase activity [GO:0003985]; manganese ion binding [GO:0030145]	GO:0003852; GO:0003985; GO:0005829; GO:0009098; GO:0030145
A0A2S5T635	unreviewed	Amino acid/amide ABC transporter membrane protein 2 (HAAT family) (Branched-chain amino acid ABC transporter permease)	C1702_07315 EV676_110102	Caldimonas thermodepolymerans	354	plasma membrane [GO:0005886]; branched-chain amino acid transmembrane transporter activity [GO:0015658]		plasma membrane [GO:0005886]	branched-chain amino acid transmembrane transporter activity [GO:0015658]	GO:0005886; GO:0015658
A0A2S5T636	unreviewed	ABC transporter ATP-binding protein	C1702_07325	Caldimonas thermodepolymerans	271	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; branched-chain amino acid transmembrane transporter activity [GO:0015658]; L-amino acid transport [GO:0015807]	L-amino acid transport [GO:0015807]	plasma membrane [GO:0005886]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; branched-chain amino acid transmembrane transporter activity [GO:0015658]	GO:0005524; GO:0005886; GO:0015658; GO:0015807; GO:0016887
A0A2S5T637	unreviewed	ABC transporter permease (Amino acid/amide ABC transporter substrate-binding protein (HAAT family))	C1702_07320 EV676_110101	Caldimonas thermodepolymerans	449					
A0A2S5T638	unreviewed	PAAR domain-containing protein (Zn-binding protein involved in type VI secretion)	C1702_06885 EV676_10536	Caldimonas thermodepolymerans	89					
A0A2S5T639	unreviewed	Transcriptional regulator	C1702_06545 EV676_105105	Caldimonas thermodepolymerans	239	cytosol [GO:0005829]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]		cytosol [GO:0005829]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700; GO:0005829
A0A2S5T640	unreviewed	Iron-sulfur cluster-binding protein	C1702_06985	Caldimonas thermodepolymerans	471	4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; lactate metabolic process [GO:0006089]	lactate metabolic process [GO:0006089]		4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]	GO:0006089; GO:0046872; GO:0051539
A0A2S5T641	unreviewed	Peptidase M23	C1702_07365 EV676_11092	Caldimonas thermodepolymerans	464	cell envelope [GO:0030313]; membrane [GO:0016020]; metalloendopeptidase activity [GO:0004222]; proteolysis [GO:0006508]	proteolysis [GO:0006508]	cell envelope [GO:0030313]; membrane [GO:0016020]	metalloendopeptidase activity [GO:0004222]	GO:0004222; GO:0006508; GO:0016020; GO:0030313
A0A2S5T642	unreviewed	Insulinase family protein	C1702_07060	Caldimonas thermodepolymerans	910	metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; proteolysis [GO:0006508]	proteolysis [GO:0006508]		metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]	GO:0004222; GO:0006508; GO:0046872
A0A2S5T643	unreviewed	Efflux RND transporter periplasmic adaptor subunit	C1702_06965	Caldimonas thermodepolymerans	372	efflux pump complex [GO:1990281]; efflux transmembrane transporter activity [GO:0015562]		efflux pump complex [GO:1990281]	efflux transmembrane transporter activity [GO:0015562]	GO:0015562; GO:1990281
A0A2S5T644	unreviewed	General secretion pathway protein GspL	C1702_07245	Caldimonas thermodepolymerans	413	Gram-negative-bacterium-type cell wall [GO:0009276]; plasma membrane [GO:0005886]; type II protein secretion system complex [GO:0015627]; protein secretion by the type II secretion system [GO:0015628]	protein secretion by the type II secretion system [GO:0015628]	Gram-negative-bacterium-type cell wall [GO:0009276]; plasma membrane [GO:0005886]; type II protein secretion system complex [GO:0015627]		GO:0005886; GO:0009276; GO:0015627; GO:0015628
A0A2S5T645	unreviewed	Sulfite exporter TauE/SafE family protein	C1702_06535 EV676_105107	Caldimonas thermodepolymerans	222	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A2S5T646	unreviewed	Heavy-metal resistance protein	C1702_07370 EV676_11091	Caldimonas thermodepolymerans	192					
A0A2S5T647	unreviewed	histidine kinase (EC 2.7.13.3)	C1702_06600	Caldimonas thermodepolymerans	462	plasma membrane [GO:0005886]; phosphorelay sensor kinase activity [GO:0000155]		plasma membrane [GO:0005886]	phosphorelay sensor kinase activity [GO:0000155]	GO:0000155; GO:0005886
A0A2S5T648	unreviewed	Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.170) (AnhMurNAc kinase)	anmK C1702_07380 EV676_11089	Caldimonas thermodepolymerans	372	ATP binding [GO:0005524]; kinase activity [GO:0016301]; phosphotransferase activity, alcohol group as acceptor [GO:0016773]; 1,6-anhydro-N-acetyl-beta-muramic acid catabolic process [GO:0097175]; amino sugar metabolic process [GO:0006040]; peptidoglycan turnover [GO:0009254]	1,6-anhydro-N-acetyl-beta-muramic acid catabolic process [GO:0097175]; amino sugar metabolic process [GO:0006040]; peptidoglycan turnover [GO:0009254]		ATP binding [GO:0005524]; kinase activity [GO:0016301]; phosphotransferase activity, alcohol group as acceptor [GO:0016773]	GO:0005524; GO:0006040; GO:0009254; GO:0016301; GO:0016773; GO:0097175
A0A2S5T649	unreviewed	D-aminoacyl-tRNA deacylase (DTD) (EC 3.1.1.96) (Gly-tRNA(Ala) deacylase) (EC 3.1.1.-)	dtd C1702_07350	Caldimonas thermodepolymerans	145	cytoplasm [GO:0005737]; D-tyrosyl-tRNA(Tyr) deacylase activity [GO:0051500]; Gly-tRNA(Ala) deacylase activity [GO:0106026]; Ser(Gly)-tRNA(Ala) hydrolase activity [GO:0043908]; tRNA binding [GO:0000049]; D-amino acid catabolic process [GO:0019478]	D-amino acid catabolic process [GO:0019478]	cytoplasm [GO:0005737]	D-tyrosyl-tRNA(Tyr) deacylase activity [GO:0051500]; Gly-tRNA(Ala) deacylase activity [GO:0106026]; Ser(Gly)-tRNA(Ala) hydrolase activity [GO:0043908]; tRNA binding [GO:0000049]	GO:0000049; GO:0005737; GO:0019478; GO:0043908; GO:0051500; GO:0106026
A0A2S5T650	unreviewed	RDD family membrane protein YckC	C1702_07035 EV676_1056	Caldimonas thermodepolymerans	182	plasma membrane [GO:0005886]		plasma membrane [GO:0005886]		GO:0005886
A0A2S5T651	unreviewed	Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase)	ilvC C1702_07020 EV676_1059	Caldimonas thermodepolymerans	338	cytosol [GO:0005829]; isomerase activity [GO:0016853]; ketol-acid reductoisomerase activity [GO:0004455]; magnesium ion binding [GO:0000287]; NADP binding [GO:0050661]; isoleucine biosynthetic process [GO:0009097]; L-valine biosynthetic process [GO:0009099]	isoleucine biosynthetic process [GO:0009097]; L-valine biosynthetic process [GO:0009099]	cytosol [GO:0005829]	isomerase activity [GO:0016853]; ketol-acid reductoisomerase activity [GO:0004455]; magnesium ion binding [GO:0000287]; NADP binding [GO:0050661]	GO:0000287; GO:0004455; GO:0005829; GO:0009097; GO:0009099; GO:0016853; GO:0050661
